distressingly,negative
distribute,neutral
distribution,neutral
distrust,anger
distrustful,negative
distrusting,negative
disturb,negative
disturbance,anger
disturbed,anger
disturbed-let,negative
disturbing,negative
disturbingly,negative
disunity,negative
disuse,negative
disused,anger
disvalue,negative
ditty,joy
diurnal,neutral
divan,trust
dive,neutral
diver,neutral
divergent,surprise
divers,neutral
diverse,negative
diversified,positive
diversion,surprise
divert,neutral
divested,negative
divestment,negative
divide,negative
divided,negative
dividend,neutral
divination,anticipation
divine,positive
divinely,positive
divinity,positive
division,negative
divisive,negative
divisively,negative
divisiveness,negative
divorce,anger
divorced,negative
dizziness,negative
dizzing,negative
dizzingly,negative
dizzy,negative
do,neutral
dock,neutral
docked,negative
docket,neutral
doctor,trust
doctrine,trust
doddering,negative
dodge,positive
dodgey,negative
dodging,neutral
doe,neutral
doer,positive
dog,neutral
dogged,positive
doggedly,negative
dogma,trust
dogmatic,negative
doings,neutral
doit,negative
doldrums,sadness
dole,sadness
doll,joy
dollar,neutral
dolor,sadness
dolphin,joy
domain,neutral
dome,neutral
domesticated,neutral
domicile,neutral
dominance,negative
dominant,fear
dominate,anger
dominated,positive
dominates,positive
domination,anger
domineer,negative
domineering,negative
dominion,fear
domino,neutral
don,trust
donate,positive
donation,positive
donkey,disgust
donside,negative
doodle,negative
doom,fear
doomed,fear
doomsday,anger
door,neutral
dope,negative
dot,neutral
dote,positive
dotingly,positive
double,neutral
doubt,fear
doubtful,negative
doubtfully,negative
doubting,negative
doubtless,trust
doubts,negative
douchbag,negative
douche,negative
douchebag,negative
douchebags,negative
doughnut,neutral
dour,negative
dove,anticipation
down,negative
downbeat,negative
downcast,negative
downer,negative
downfall,fear
downfallen,negative
downgrade,negative
downhearted,negative
downheartedly,negative
downhill,negative
downright,trust
downside,negative
downsides,negative
downturn,negative
downturns,negative
downy,positive
dozen,neutral
drab,sadness
draconian,negative
draconic,negative
draft,anticipation
drag,negative
dragged,negative
dragging,negative
dragon,fear
dragons,negative
dragoon,negative
drags,negative
drain,negative
drainage,negative
drained,negative
draining,negative
drains,negative
drama,negative
dramatic,neutral
dramatically,neutral
drank,neutral
drastic,negative
drastically,negative
draw,neutral
drawback,negative
drawbacks,negative
drawers,neutral
drawing,neutral
dread,anticipation
dreadful,anger
dreadfully,disgust
dreadfulness,negative
dream,positive
dreamer,neutral
dreamland,positive
dreams,joy
dreamt,neutral
dreamy,positive
dreary,sadness
dredge,neutral
dress,neutral
dresser,neutral
dribble,neutral
dried,neutral
drift,neutral
drifter,neutral
drill,neutral
drink,neutral
drinking,negative
dripped,negative
dripping,negative
drippy,negative
drips,negative
drive,positive
drivel,disgust
driven,positive
driver,neutral
drone,negative
drones,negative
drool,disgust
droop,negative
drooping,negative
droops,negative
drop,neutral
drop-out,negative
drop-outs,negative
droplet,neutral
dropout,negative
dropouts,negative
drought,negative
drove,neutral
drown,fear
drowning,negative
drowsiness,negative
drowsy,neutral
drudgery,negative
drugged,sadness
drummer,neutral
drunk,negative
drunkard,negative
drunken,disgust
drunkenness,negative
dry,neutral
dryness,neutral
dualism,neutral
dubious,fear
dubiously,negative
dubitable,negative
duct,neutral
dud,negative
duel,anger
duet,positive
dugout,neutral
duke,positive
dull,sadness
dullard,negative
dumb,negative
dumbfound,negative
dumbfounded,positive
dumbfounding,positive
dummy,negative
dummy-proof,positive
dump,negative
dumped,negative
dumping,negative
dumps,anger
dun,negative
dunce,negative
dune,neutral
dung,disgust
dungeon,fear
dungeons,negative
dupe,anger
duplex,neutral
duplication,neutral
duplicity,anger
durability,trust
durable,trust
duress,anger
dusk,neutral
dusky,neutral
dust,negative
duster,neutral
dusty,negative
dutiful,anticipation
duty,neutral
dwarfed,fear
dwell,neutral
dwelling,neutral
dwindle,negative
dwindling,negative
dying,anger
dynamic,surprise
dynamite,neutral
dynasty,neutral
dysentery,disgust
eager,anticipation
eagerly,positive
eagerness,anticipation
eagle,trust
ear,neutral
earl,positive
earn,positive
earnest,positive
earnestly,positive
earnestness,positive
earsplitting,negative
earth,neutral
earthenware,neutral
earthly,neutral
earthquake,anger
earthy,neutral
ease,positive
eased,positive
easel,neutral
easement,positive
eases,positive
easier,positive
easiest,positive
easily,positive
easiness,positive
easing,positive
easy,positive
easy-to-use,positive
easygoing,positive
eat,positive
eating,joy
eavesdropping,negative
ebony,neutral
ebullience,positive
ebullient,positive
ebulliently,positive
eccentric,negative
eccentricity,negative
ecclesiastical,neutral
ecenomical,positive
eclectic,positive
eclipse,neutral
economical,positive
economics,neutral
economize,positive
economy,trust
ecstasies,positive
ecstasy,anticipation
ecstatic,anticipation
ecstatically,positive
edgy,negative
edible,positive
edict,fear
edification,anticipation
edify,positive
edition,anticipation
editor,neutral
editorial,neutral
educable,positive
educate,positive
educated,positive
education,positive
educational,trust
eel,fear
effect,neutral
effective,trust
effectively,positive
effectiveness,positive
effectual,positive
effeminate,negative
efficacious,positive
efficacy,positive
efficiency,positive
efficient,anticipation
efficiently,positive
effigy,anger
effort,positive
effortless,positive
effortlessly,positive
effrontery,negative
effusion,positive
effusive,positive
effusively,positive
effusiveness,positive
egalitarian,positive
egg,neutral
ego,negative
egocentric,negative
egomania,negative
egotism,negative
egotistical,disgust
egotistically,negative
egregious,anger
egregiously,negative
ejaculate,negative
ejaculation,anticipation
eject,negative
ejection,negative
elaborate,positive
elaboration,positive
elan,positive
elapse,neutral
elastic,neutral
elate,positive
elated,joy
elatedly,positive
elation,positive
elbow,anger
elder,trust
elders,trust
eldest,neutral
elect,trust
election,neutral
election-rigger,negative
electorate,trust
electric,joy
electricity,positive
electrification,positive
electrify,positive
elegance,anticipation
elegant,joy
elegantly,positive
elementary,neutral
elements,neutral
elephant,neutral
elevate,positive
elevated,positive
elevation,anticipation
elf,anger
eligible,positive
eliminate,negative
elimination,anger
elite,anticipation
elk,neutral
ellipsis,neutral
eloquence,positive
eloquent,positive
eloquently,positive
else,neutral
elucidate,trust
elude,neutral
elusive,surprise
emaciated,fear
emancipate,positive
emancipation,anticipation
emasculate,negative
embankment,neutral
embargo,negative
embarrass,sadness
embarrassing,negative
embarrassingly,negative
embarrassment,fear
embassy,neutral
embattled,negative
embed,neutral
embellish,positive
embers,neutral
embezzlement,negative
embodiment,neutral
embolden,positive
embolism,fear
embrace,anticipation
embroil,negative
embroiled,negative
embroilment,negative
emerald,neutral
emerge,neutral
emergence,neutral
emergency,fear
emeritus,positive
eminence,trust
eminent,positive
eminently,positive
emir,positive
emotion,neutral
emotional,negative
emotions,neutral
empathize,positive
empathy,positive
emphasise,neutral
emphasize,trust
emphatic,negative
emphatically,negative
employ,trust
employment,neutral
empower,positive
empowerment,positive
empress,neutral
emptiness,sadness
emption,neutral
empty,negative
emulate,positive
enable,trust
enablement,trust
enact,neutral
enactment,neutral
enamel,neutral
enchant,anticipation
enchanted,joy
enchanting,anticipation
enchantingly,positive
enchantment,positive
encircle,neutral
enclave,negative
enclose,neutral
encore,positive
encourage,joy
encouragement,positive
encouraging,positive
encouragingly,positive
encroach,negative
encroachment,fear
encumbrance,anger
encyclopedia,trust
end,neutral
endanger,anticipation
endangered,fear
endear,positive
endearing,positive
endeavor,anticipation
endemic,disgust
endless,anger
endocarditis,fear
endorse,positive
endorsed,positive
endorsement,positive
endorser,positive
endorses,positive
endorsing,positive
endow,trust
endowed,positive
endowment,trust
endpoint,neutral
endurable,positive
endurance,positive
endure,positive
enduring,positive
enema,disgust
enemies,negative
enemy,anger
energetic,positive
energize,positive
energy-efficient,positive
energy-saving,positive
enervate,negative
enfeeble,negative
enflame,negative
enforce,anger
enforcement,negative
engage,positive
engaged,anticipation
engagement,neutral
engaging,joy
engrave,neutral
engross,neutral
engrossing,positive
engulf,anticipation
enhance,positive
enhanced,positive
enhancement,positive
enhances,positive
enigmatic,fear
enjoin,negative
enjoy,anticipation
enjoyable,positive
enjoyably,positive
enjoyed,positive
enjoying,anticipation
enjoyment,positive
enjoys,positive
enlighten,joy
enlightenment,joy
enliven,joy
enmity,anger
ennoble,positive
enormities,negative
enormity,negative
enormous,negative
enormously,negative
enough,positive
enrage,negative
enraged,negative
enraging,negative
enrapt,positive
enrapture,positive
enraptured,positive
enrich,positive
enrichment,positive
enroll,anticipation
ensemble,trust
ensign,positive
enslave,negative
enslaved,anger
enslavement,negative
ensure,positive
entangle,negative
entangled,anger
entanglement,negative
enter,neutral
enterprise,neutral
enterprising,positive
entertain,joy
entertained,joy
entertaining,anticipation
entertainment,anticipation
entertains,positive
enthral,positive
enthrall,positive
enthralled,positive
enthuse,positive
enthusiasm,anticipation
enthusiast,anticipation
enthusiastic,positive
enthusiastically,positive
entice,positive
enticed,positive
enticing,positive
enticingly,positive
entire,neutral
entirely,neutral
entity,neutral
entomology,neutral
entrails,disgust
entrance,positive
entranced,positive
entrancing,positive
entrap,negative
entrapment,negative
entreat,positive
entreatingly,positive
entrenchment,neutral
entrepreneurial,positive
entrust,trust
entry,neutral
enumerate,neutral
envelope,neutral
enviable,positive
enviably,positive
envious,negative
enviously,negative
enviousness,negative
environ,positive
environment,neutral
environs,neutral
envision,positive
envisions,positive
envy,positive
ephemeris,positive
epic,positive
epidemic,anger
epidermis,neutral
epilepsy,negative
episcopal,trust
epistle,neutral
epitaph,sadness
epithet,neutral
epitome,positive
epoch,neutral
equal,neutral
equality,joy
equally,positive
equatorial,neutral
equestrian,neutral
equilibrium,positive
equip,neutral
equitable,positive
equity,positive
equivalent,neutral
equivocal,negative
eradicate,anger
eradication,anger
erase,fear
ere,neutral
erect,neutral
ergonomical,positive
erode,negative
erodes,negative
erosion,negative
erotic,anticipation
err,negative
err-free,positive
errand,anticipation
errant,negative
erratic,surprise
erratically,negative
erratum,negative
erroneous,negative
erroneously,negative
error,sadness
errors,negative
erudite,positive
erupt,anger
eruption,anger
eruptions,negative
escalade,neutral
escalate,anger
escalator,neutral
escapade,negative
escape,anticipation
escaped,fear
escarpment,neutral
eschew,anger
escort,trust
esoteric,negative
especially,positive
espionage,negative
esprit,positive
essence,neutral
essential,positive
establish,trust
established,joy
esteem,joy
esthetic,positive
estimate,neutral
estimation,neutral
estranged,negative
estuary,neutral
etch,neutral
etching,neutral
eternal,negative
eternity,positive
ether,neutral
ethereal,fear
ethical,positive
ethics,positive
etiquette,positive
eulogize,positive
euphoria,positive
euphoric,positive
euphorically,positive
euthanasia,fear
evacuate,fear
evacuation,negative
evade,anger
evaluate,neutral
evaluation,neutral
evaluative,positive
evanescence,sadness
evangelical,neutral
evangelist,neutral
evangelistic,neutral
evaporation,neutral
evasion,fear
evasive,negative
even,positive
evenly,positive
eventful,positive
eventual,anticipation
eventuality,anticipation
evergreen,joy
everlasting,positive
everyday,neutral
evict,sadness
eviction,anger
evidence,neutral
evident,trust
evidently,positive
evil,anger
evildoer,negative
evils,negative
eviscerate,negative
evocative,positive
evolution,positive
evolve,neutral
ewe,neutral
exacerbate,negative
exacerbation,anger
exact,positive
exacting,negative
exactly,neutral
exagerate,negative
exagerated,negative
exagerates,negative
exaggerate,anger
exaggerated,negative
exaggeration,negative
exalt,anticipation
exaltation,joy
exalted,joy
exaltedly,positive
exalting,positive
exaltingly,positive
examination,fear
examine,neutral
examplar,positive
examplary,positive
exasperate,negative
exasperated,negative
exasperating,negative
exasperatingly,negative
exasperation,anger
excallent,positive
excavation,anticipation
excavator,neutral
exceed,anticipation
exceeded,positive
exceeding,positive
exceedingly,positive
exceeds,positive
excel,anticipation
exceled,positive
excelent,positive
excellant,positive
excelled,positive
excellence,disgust
excellency,positive
excellent,joy
excellently,positive
excels,positive
exceptional,positive
exceptionally,positive
excess,negative
excessive,negative
excessively,negative
exchange,trust
excise,negative
excitable,positive
excitation,anger
excite,anger
excited,surprise
excitedly,positive
excitedness,positive
excitement,anticipation
excites,positive
exciting,anticipation
excitingly,positive
exclaim,surprise
exclude,negative
excluded,disgust
excluding,sadness
exclusion,disgust
exclusive,positive
exclusively,neutral
excoriate,negative
excrement,disgust
excretion,disgust
excruciating,fear
excruciatingly,negative
excusable,positive
excuse,negative
excuses,negative
execrate,negative
execution,anger
executioner,anger
executor,trust
exellent,positive
exemplar,positive
exemplary,positive
exemplify,neutral
exempt,neutral
exemption,positive
exercise,neutral
exert,neutral
exertion,positive
exhale,neutral
exhaust,negative
exhausted,sadness
exhaustion,anticipation
exhaustive,trust
exhaustively,positive
exhausts,negative
exhibit,neutral
exhilarate,positive
exhilarating,positive
exhilaratingly,positive
exhilaration,joy
exhorbitant,negative
exhort,positive
exhortation,positive
exigent,anticipation
exile,anger
existence,positive
exonerate,positive
exorbitant,negative
exorbitantance,negative
exorbitantly,negative
exorcism,fear
exorcist,neutral
exotic,positive
expand,neutral
expansion,neutral
expansive,positive
expatriate,negative
expect,anticipation
expectancy,anticipation
expectant,anticipation
expectation,anticipation
expected,anticipation
expecting,anticipation
expediencies,negative
expedient,joy
expedition,anticipation
expeditiously,positive
expel,anger
expend,neutral
expenditure,negative
expenses,negative
expensive,negative
experience,positive
experienced,trust
experiencer,neutral
experiences,neutral
experiential,neutral
experiment,anticipation
experimental,neutral
expert,trust
expertise,trust
expertly,positive
expire,sadness
expired,negative
expiry,neutral
explain,trust
explanation,neutral
expletive,anger
explicit,positive
explicitly,positive
explode,anger
exploit,negative
exploitation,negative
exploration,neutral
explore,anticipation
explorer,neutral
explosion,fear
explosive,anger
exponent,neutral
expose,anticipation
exposed,negative
expound,neutral
express,neutral
expression,neutral
expressions,neutral
expressive,positive
expropriate,negative
expropriation,negative
expulse,negative
expulsion,anger
expunge,negative
exquisite,joy
exquisitely,positive
extant,neutral
extemporize,neutral
extend,positive
extended,neutral
extensive,positive
extensively,neutral
exterminate,fear
extermination,anger
extinct,sadness
extinguish,anger
extol,positive
extoll,positive
extort,negative
extortion,negative
extra,positive
extract,neutral
extraction,neutral
extrajudicial,fear
extraneous,negative
extraordinarily,positive
extraordinary,positive
extrapolate,neutral
extrapolation,neutral
extravagance,negative
extravagant,negative
extravagantly,negative
extreme,negative
extremely,negative
extremism,negative
extremist,negative
extremists,negative
extremity,negative
extricate,anticipation
exuberance,joy
exuberant,positive
exuberantly,positive
exult,positive
exultant,positive
exultation,positive
exultingly,positive
eye,positive
eye-catch,positive
eye-catching,positive
eyebrows,neutral
eyecatch,positive
eyecatching,positive
eyesore,negative
eyewitness,trust
fable,neutral
fabricate,negative
fabrication,trust
fabulous,positive
fabulously,positive
face,neutral
facetious,negative
facetiously,negative
facilitate,positive
fact,trust
factory,neutral
facts,trust
factual,positive
faculty,trust
fade,negative
faded,neutral
fading,negative
faeces,disgust
fail,negative
failed,negative
failing,anger
fails,negative
failure,disgust
failures,negative
fain,anticipation
faint,negative
fainthearted,negative
fainting,fear
fair,positive
fairly,trust
fairness,positive
fairy,neutral
faith,anticipation
faithful,trust
faithfully,positive
faithfulness,positive
faithless,sadness
fake,negative
fall,sadness
fallacies,negative
fallacious,anger
fallaciously,negative
fallaciousness,negative
fallacy,negative
fallen,negative
fallible,negative
falling,sadness
fallout,negative
fallow,negative
falls,negative
false,negative
falsehood,anger
falsely,negative
falsification,anger
falsify,disgust
falsity,disgust
falter,fear
faltered,negative
fame,positive
famed,positive
familiar,trust
familiarity,anticipation
familiarize,positive
famine,sadness
famished,negative
famous,positive
famously,positive
fan,neutral
fanatic,negative
fanatical,negative
fanatically,negative
fanaticism,fear
fanatics,negative
fancier,positive
fanciful,negative
fancinating,positive
fancy,anticipation
fanfare,anticipation
fang,fear
fangs,fear
fans,positive
fantasia,neutral
fantastic,positive
fantastically,positive
fantasy,positive
far-fetched,negative
far-reaching,neutral
farce,negative
farcical,disgust
farcical-yet-provocative,negative
farcically,negative
fare,neutral
farewell,neutral
farfetched,negative
farm,anticipation
farmhouse,neutral
farming,neutral
farsighted,positive
fascinate,positive
fascinating,positive
fascinatingly,positive
fascination,positive
fascism,negative
fascist,negative
fashion,neutral
fashionable,positive
fashionably,positive
fast,positive
fast-growing,positive
fast-paced,positive
fastener,neutral
faster,positive
fastest,positive
fastest-growing,positive
fastidious,negative
fastidiously,negative
fasting,sadness
fastuous,negative
fat,disgust
fat-cat,negative
fat-cats,negative
fatal,anger
fatalistic,negative
fatalistically,negative
fatality,fear
fatally,negative
fatcat,negative
fatcats,negative
fate,anticipation
fateful,negative
fatefully,negative
father,trust
fathom,positive
fathomless,negative
fatigue,negative
fatigued,sadness
fatique,negative
fatty,disgust
fatuity,negative
fatuous,negative
fatuously,negative
fault,sadness
faultless,trust
faults,negative
faulty,negative
fauna,neutral
fav,positive
fave,positive
favor,positive
favorable,anticipation
favored,positive
favorite,joy
favorited,positive
favoritism,positive
favour,positive
fawn,negative
fawningly,negative
faze,negative
fear,fear
fearful,fear
fearfully,fear
fearing,fear
fearless,fear
fearlessly,positive
fears,negative
fearsome,negative
feasibility,neutral
feasible,positive
feasibly,positive
feast,positive
feat,anticipation
featly,positive
feature,positive
feature-rich,positive
febrile,negative
fecal,disgust
feces,disgust
fecilitous,positive
feckless,negative
fed,neutral
fee,anger
feeble,sadness
feeblely,negative
feebleminded,negative
feed,neutral
feeder,neutral
feel,positive
feeling,positive
feelings,neutral
feels,anticipation
feign,negative
feigned,negative
feint,negative
feisty,positive
felicitate,positive
felicitous,positive
felicity,joy
fell,sadness
fellow,trust
fellowship,positive
felon,fear
felonious,negative
felony,negative
felt,neutral
female,positive
feminine,neutral
fence,neutral
fenced,anger
fender,trust
ferment,anticipation
fermentation,anticipation
fern,neutral
ferocious,anger
ferociously,negative
ferocity,anger
ferry,neutral
fertile,positive
fervent,positive
fervently,positive
fervid,positive
fervidly,positive
fervor,anger
festival,anticipation
festive,joy
festivity,positive
fetch,neutral
fete,anticipation
fetid,negative
feud,anger
feudal,negative
feudalism,anger
fever,fear
feverish,negative
fevers,negative
fiancee,neutral
fiasco,negative
fiat,negative
fib,anger
fibber,negative
fibrous,neutral
fickle,negative
fiction,negative
fictional,negative
fictitious,negative
fiddle,neutral
fiddler,neutral
fidelity,joy
fidget,negative
fidgety,negative
field,neutral
fiend,anger
fiendish,negative
fierce,anger
fiery,positive
fiesta,anticipation
fight,anger
fighter,neutral
fighting,anger
figment,neutral
figurative,neutral
figure,neutral
figurehead,negative
filament,neutral
filial,positive
filibuster,negative
filing,neutral
filings,neutral
fill,trust
fillet,neutral
filly,neutral
film,neutral
filmy,neutral
filth,disgust
filthy,disgust
finagle,negative
finale,neutral
finality,neutral
finally,joy
finance,neutral
financial,neutral
financier,neutral
find,neutral
fine,positive
fine-looking,positive
finely,positive
finer,positive
finery,positive
finesse,positive
finest,positive
finger,neutral
fingerprint,neutral
finicky,negative
finish,neutral
finite,neutral
fire,fear
firearms,anger
fireball,positive
fireman,trust
fireproof,positive
firework,neutral
firing,neutral
firm,neutral
firmament,neutral
firmer,positive
firmly,neutral
firmness,trust
first-class,positive
first-in-class,positive
first-rate,positive
firstborn,anticipation
fiscal,neutral
fish,neutral
fishery,neutral
fishy,neutral
fission,neutral
fissures,negative
fist,negative
fit,positive
fitness,positive
fits,anger
fitting,anticipation
fittings,neutral
fix,neutral
fixation,neutral
fixed,trust
fixer,neutral
fixture,positive
fizz,neutral
flabbergast,negative
flabbergasted,negative
flabby,disgust
flaccid,sadness
flagging,negative
flagrant,anger
flagrantly,negative
flagship,trust
flair,negative
flairs,negative
flak,negative
flake,negative
flakey,negative
flakieness,negative
flaking,negative
flaky,negative
flame,positive
flange,trust
flanking,neutral
flannel,neutral
flap,negative
flare,negative
flares,negative
flareup,negative
flareups,negative
flaring,neutral
flash,negative
flashlight,neutral
flashy,positive
flat,neutral
flat-out,negative
flatness,neutral
flatten,neutral
flatter,positive
flattering,joy
flatteringly,positive
flattery,positive
flatulence,disgust
flaunt,negative
flavor,neutral
flaw,sadness
flawed,negative
flawless,positive
flawlessly,positive
flaws,negative
flea,disgust
fled,fear
flee,fear
fleece,anger
fleed,negative
fleeing,negative
fleer,negative
flees,negative
fleet,positive
fleeting,negative
flesh,disgust
fleshy,negative
flew,neutral
flexibility,positive
flexible,positive
flexion,neutral
flicering,negative
flicker,negative
flickering,negative
flickers,negative
flighty,negative
flimflam,negative
flimsy,negative
flinch,anticipation
flint,neutral
flipper,neutral
flirt,anticipation
flirting,neutral
flirty,negative
float,neutral
flock,neutral
flog,anger
flood,fear
floor,neutral
floored,negative
flop,disgust
flora,neutral
floral,positive
floss,neutral
flounder,fear
floundering,negative
flour,neutral
flourish,positive
flourishing,positive
flout,negative
flow,positive
flowery,positive
flown,neutral
flu,fear
fluctuation,anger
flue,neutral
fluent,positive
fluff,neutral
fluid,neutral
fluidity,neutral
fluke,surprise
flung,neutral
fluorescence,neutral
fluorescent,neutral
flurry,neutral
flush,positive
fluster,negative
flutter,positive
fluvial,neutral
flux,neutral
fly,neutral
flying,fear
flywheel,neutral
foam,neutral
foaming,neutral
foamy,neutral
focus,positive
fodder,neutral
foe,anger
fog,neutral
foggy,neutral
foiled,negative
foliage,neutral
folk,neutral
follow,neutral
follower,trust
folly,negative
fond,positive
fondly,positive
fondness,joy
font,neutral
food,joy
fool,disgust
fooled,negative
foolhardy,negative
foolish,negative
foolishly,negative
foolishness,negative
foolproof,positive
football,anticipation
footbridge,neutral
footing,trust
footprint,neutral
forage,negative
foray,anger
forbearance,positive
forbid,sadness
forbidden,negative
forbidding,anger
force,anger
forced,fear
forceful,negative
forceps,neutral
forcibly,anger
ford,neutral
fore,positive
forearm,anger
foreboding,anticipation
forebodingly,negative
forecast,anticipation
foreclose,fear
forefathers,joy
forego,negative
foregoing,positive
foreign,negative
foreigner,fear
foreman,positive
foremost,positive
forensic,neutral
forerunner,positive
foresee,anticipation
foreseen,anticipation
foresight,anticipation
forest,neutral
foretell,neutral
forethought,neutral
forewarned,anticipation
forfeit,anger
forfeited,negative
forfeiture,fear
forgave,positive
forge,positive
forged,negative
forgery,negative
forget,negative
forgetful,negative
forgetfully,negative
forgetfulness,negative
forgive,positive
forgiven,positive
forgiveness,positive
forgiving,trust
forgivingly,positive
forgot,neutral
forgotten,fear
fork,neutral
forking,neutral
forlorn,sadness
forlornly,negative
form,neutral
formality,trust
formation,neutral
formative,trust
formed,neutral
formidable,fear
forming,anticipation
formless,negative
formula,trust
formulary,neutral
formulate,neutral
fornication,negative
forsake,sadness
forsaken,anger
forsee,neutral
forswear,negative
fort,trust
forte,positive
forthcoming,positive
forthright,neutral
forthwith,neutral
fortify,positive
fortitude,joy
fortress,fear
fortuitous,positive
fortuitously,positive
fortunate,positive
fortunately,positive
fortune,anticipation
forward,positive
fossil,neutral
fossilize,neutral
foster,positive
fought,neutral
foul,anger
foully,negative
foulness,negative
found,joy
foundation,positive
founder,neutral
foundry,neutral
fountain,neutral
fowl,neutral
fox,neutral
foxy,neutral
fraction,neutral
fractious,negative
fractiously,negative
fracture,negative
fragile,fear
fragility,neutral
fragmentary,neutral
fragmented,negative
fragrant,positive
frail,negative
frailty,sadness
frame,neutral
framework,trust
frank,trust
frankly,neutral
frankness,trust
frantic,anticipation
frantically,negative
franticly,negative
fraternal,joy
fraternity,neutral
fraternize,negative
fraud,anger
fraudulent,anger
fraught,fear
fray,negative
frayed,sadness
frazzle,negative
frazzled,negative
freak,negative
freaking,negative
freakish,disgust
freakishly,negative
freaks,negative
free,positive
freed,positive
freedom,joy
freedoms,positive
freehold,neutral
freelance,neutral
freely,joy
freeway,neutral
freeze,negative
freezer,neutral
freezes,negative
freezing,negative
freight,neutral
frenetic,anger
frenetically,negative
frenzied,anger
frenzy,negative
frequent,neutral
fresh,positive
fresher,positive
freshest,positive
fret,fear
fretful,negative
frets,negative
friction,anger
frictions,negative
fried,negative
friend,joy
friendliness,joy
friendly,anticipation
friends,positive
friendship,joy
frigate,fear
friggin,negative
frigging,negative
fright,fear
frighten,fear
frightened,fear
frightening,negative
frighteningly,negative
frightful,anger
frightfully,negative
frigid,negative
frisky,anticipation
frivolous,negative
frog,neutral
frolic,joy
front,neutral
frost,negative
frostbite,negative
frosted,neutral
frosty,neutral
froth,negative
frothy,neutral
frown,sadness
frowning,anger
froze,negative
frozen,negative
frugal,positive
fruit,neutral
fruitful,positive
fruition,positive
fruitless,sadness
fruitlessly,negative
frustrate,anger
frustrated,anger
frustrates,negative
frustrating,negative
frustratingly,negative
frustration,anger
frustrations,negative
fry,neutral
ftw,positive
fuck,negative
fucking,negative
fudge,negative
fugitive,anger
fulfill,joy
fulfillment,anticipation
full,positive
full-blown,negative
full-fledged,positive
full-scale,neutral
fullness,positive
fully,trust
fulminate,negative
fumble,negative
fume,negative
fumes,negative
fumigation,neutral
fuming,anger
fun,anticipation
function,neutral
functional,positive
fundamental,trust
fundamentalism,negative
fundamentally,neutral
funded,neutral
funeral,sadness
fungus,disgust
funk,sadness
funky,negative
funnily,negative
funny,negative
fur,neutral
furious,anger
furiously,anger
furlough,neutral
furnace,anger
furnish,neutral
furniture,neutral
furor,anger
furrow,sadness
further,neutral
furthermore,neutral
fury,anger
fuse,trust
fusion,positive
fuss,anger
fussy,disgust
fustigate,negative
fusty,negative
futile,sadness
futilely,negative
futility,negative
futurestic,positive
futuristic,positive
fuzzy,negative
gabble,negative
gaby,disgust
gaff,negative
gaffe,negative
gag,disgust
gaga,negative
gage,trust
gaggle,negative
gaiety,positive
gaily,positive
gain,anticipation
gained,positive
gainful,positive
gainfully,positive
gaining,positive
gains,positive
gainsay,negative
gainsayer,negative
gala,neutral
galaxy,neutral
gall,anger
gallant,positive
gallantly,positive
gallantry,positive
gallery,neutral
galley,neutral
galling,negative
gallingly,negative
gallop,neutral
gallows,anger
galls,negative
galore,positive
galvanize,neutral
gamble,negative
gambler,anticipation
gambling,anticipation
game,negative
gang,anger
gangster,negative
gaol,negative
gap,negative
gape,surprise
garage,neutral
garbage,disgust
garden,joy
gardener,neutral
gardening,neutral
garish,disgust
garlic,neutral
garnet,positive
garnish,negative
garrison,trust
gash,fear
gasoline,neutral
gasp,surprise
gasping,fear
gate,trust
gateway,trust
gather,neutral
gatherer,neutral
gauche,negative
gaudy,negative
gauge,neutral
gauging,trust
gaunt,negative
gauze,neutral
gavel,neutral
gawk,surprise
gawky,negative
gay,positive
gaze,neutral
gazebo,neutral
gazelle,neutral
gazette,trust
gazetteer,neutral
gear,positive
geekier,positive
geeky,positive
geezer,negative
gelatin,disgust
gem,joy
gems,positive
general,trust
generality,neutral
generalize,neutral
generate,positive
generation,neutral
generosity,anticipation
generous,joy
generously,positive
genesis,neutral
genial,joy
genius,positive
genocide,negative
gent,anger
genteel,positive
gentle,positive
gentleman,trust
gentleness,positive
gentlest,positive
gentry,trust
genuine,trust
genus,neutral
geography,neutral
geology,neutral
geometry,neutral
geranium,positive
geriatric,sadness
germ,anticipation
germane,positive
germinate,neutral
germination,anticipation
gesture,neutral
gestures,neutral
get,neutral
get-rich,negative
ghastly,disgust
ghetto,disgust
ghost,fear
ghosting,negative
ghostly,fear
giant,fear
giants,neutral
gibber,negative
gibberish,anger
gibe,negative
giddy,negative
gift,anticipation
gifted,positive
gig,neutral
gigantic,positive
giggle,joy
gill,neutral
gilt,neutral
gimmick,negative
gimmicked,negative
gimmicking,negative
gimmicks,negative
gimmicky,negative
girder,trust
girdle,neutral
girl,neutral
gist,neutral
give,positive
giving,positive
glacial,negative
glacier,neutral
glad,anticipation
gladden,positive
glade,neutral
gladiator,fear
gladly,positive
gladness,joy
glamorous,positive
glamour,positive
glance,neutral
glare,anger
glaring,anger
glaringly,negative
glass,neutral
glassware,neutral
glaze,neutral
gleam,positive
glean,positive
glee,joy
gleeful,positive
gleefully,positive
glen,neutral
glib,negative
glibly,negative
glide,anticipation
glimmer,anticipation
glimmering,positive
glimpse,neutral
glint,neutral
glisten,positive
glistening,positive
glitch,negative
glitches,negative
glitter,disgust
glittering,positive
glitz,positive
gloat,neutral
gloatingly,negative
globe,neutral
